id,title,view,likes,dislikes,rating,guestid
lye1lzneSnQ,Joe Rogan on Leftist Social Piranhas,4050377,87647,3689,4.8384428,18
nckXqq4hE4E,Joe Rogan & Philip DeFranco Discuss PewDiePie Controversy,2175369,32013,1136,4.8629222,-1
1WlB_S6r3sQ,Joe Rogan Experience #922 - Philip DeFranco,2278529,40750,2377,4.7795348,-1
B8xtAJUt1Uk,Dominick Cruz on Ronda Rousey & the Mental Aspect of Fighting,124662,1906,35,4.9278722,54
l7L-KB__GxM,Joe Rogan Experience #921 - Dominick Cruz,1739830,23428,1059,4.8270102,25
qm9lfWTGmDY,Joe Rogan Experience #920 - Gavin McInnes,3693240,54787,5746,4.6203065,-1
PhHtBqsGAoA,Joe Rogan Experience #919 - Neil deGrasse Tyson,13654232,162057,10149,4.7642589,16
B54lfdqJwuM,"Best of the Week - February 12, 2017 - Joe Rogan Experience",149901,1205,106,4.6765828,-1
5ZyyuoslUoA,"Joe Rogan Experience - Fight Companion - February 19, 2017",712960,7031,630,4.671061,-1
JBUaH3JbL_E,Joe Rogan Experience #918 - Frank Castillo,514152,4520,813,4.3902121,-1
LKSTg9CgQq8,Joe Rogan Experience #917 - Steven Crowder,5813746,56895,14379,4.1930299,10
-81h4-sYIbk,Joe Rogan Experience #916 - Fight Recap,1490135,12588,1309,4.6232281,-1
Rmkb6mmmvGg,Joe Rogan Experience #915 - Nick DiPaolo,797405,8685,848,4.6441832,37
cpd6M7MmSZA,"Best of the Week - February 5, 2017 - Joe Rogan Experience",120847,801,50,4.7649822,68
ssx1Ev5SF9Y,Joe Rogan Experience #914 - Ryan Callaghan & Kenton Carruth,480245,3680,478,4.5401635,-1
Mo7EoL9OAxY,"""The Alex Jones Experience""",2042739,34677,1040,4.8835287,-1
_vCN5cYf2q0,Joe Rogan Experience #913 - Christopher Ryan,744757,7465,570,4.7162414,65
dkWZRDEvvpE,Alex Jones - Joe Rogan Experience PSA,302048,7078,205,4.8874092,22
baSNHz4uiX4,Joe Rogan Experience #912 - Pete Holmes,826562,8837,987,4.5981269,53
SW-w9hkx8mg,Mike Baker on Trump-Russia Hack,321323,2051,1142,3.5693705,45
30dLGkbbq88,Henry Rollins on Traveling (from Joe Rogan Experience #906),80601,951,43,4.826962,-1
G8lopnQFj5s,Why Leah Remini Thinks Tom Cruise Won't Leave Scientology,4006675,30852,1069,4.8660445,145
TOOoKKRKoNI,"Best of the Week - January 29, 2017 - Joe Rogan Experience",155201,1262,49,4.8504958,-1
UZPCp8SPfOM,Joe Rogan Experience #911 - Alex Jones & Eddie Bravo,11214226,182237,8725,4.8172412,200
OLHdzLpMg-s,Joe Rogan Experience #910 - Gary Vaynerchuk,3440317,49848,2654,4.7977982,46
b9GWqfNlWHI,Joe Rogan Experience #909 - Bill Burr,6644007,55636,3328,4.7742352,15
VzIWqEprIK8,Henry Rollins on His Trip to North Korea,3492436,36413,1210,4.8713551,-1
98hydtila4I,What Motivates Henry Rollins?,78506,1555,26,4.9342189,-1
UrSqbpV_mcc,Joe Rogan on Conor McGregor Fighting Floyd Mayweather Without the UFC,111755,998,45,4.8274207,116
AJ0-VeWMr-A,Joe Rogan Experience #908 - Leah Remini,8266738,90376,4591,4.8066278,-1
hJjPrYnYADU,Henry Rollins on How Weightlifting Changed His Life (from Joe Rogan Experience #906),925607,12097,276,4.9107733,-1
MOqSQ4xuFdc,Henry Rollins Discusses Being Put On Ritalin As A Child,462623,5026,162,4.8750963,-1
i2fFT_Eow2o,"Joe Rogan Experience - Fight Companion - January 29, 2017",650316,7003,348,4.810638,-1
ybRjjSjG2mU,"Best of the Week - January 22, 2017 - Joe Rogan Experience",116301,665,33,4.8108883,112
LUfe_p-cHqk,Joe Rogan Experience #907 - Mike Baker,601772,5790,953,4.4346728,213
ruN9DY6Oaw4,Joe Rogan Experience #906 - Henry Rollins,2897014,38573,1887,4.8134456,26
4lAv_JQtF-8,Joe Rogan Experience #905 - Shane Smith,797450,8259,1484,4.3907423,-1
q0ffswUVoxA,Joe Rogan Experience #904 - Gary Taubes,566376,7166,646,4.6692266,38
p6amtf1-UgY,Joe Rogan Experience #903 - Tony Hinchcliffe & Brian Redban,271777,2129,363,4.4173355,7
4ByFZttvtcc,"Best of the Week - January 15, 2017 - Joe Rogan Experience",149282,991,61,4.7680607,6
OYK84qCWz_M,Joe Rogan Experience #902 - Live Underground from The Comedy Store,444422,3783,401,4.6166348,-1
uxM_CLsvieE,Joe Rogan Experience #901 - Dr. Rhonda Patrick,2304522,26483,1191,4.8278527,67
aKcoITPGui4,Khabib Nurmagomedov vs. Tony Ferguson For Lightweight Interim Title,212773,1330,66,4.8108883,-1
UlNvTTfUJ1A,Joe Rogan Experience #900 - Joseph Valtellini,536349,5842,250,4.8358502,-1
lsQw_xe3Uig,Mauro Ranallo Challenged Enson Inoue to a Fight,85660,996,24,4.9058824,-1
mFm_yCKWaQY,Joe Rogan on Interim Belts,64216,751,20,4.8962388,15
eivykkYwkh0,Dana White Makes $25 Million Offer to Floyd Mayweather & Conor McGregor,310597,2235,162,4.7296619,105
oMfgRqri0J0,Joe Rogan on Conor McGregor vs Khabib Nurmagomedov,166141,1428,59,4.8412914,-1
J7WOEm75mLI,Ronda Rousey's Social Media Backlash,96820,1038,31,4.8840036,-1
3j3YZx1fb64,Joe Rogan on Fighters Missing Weight,55790,604,10,4.9348536,-1
CxxS_vCSOfk,"Joe Rogan Experience - Fight Companion - January 15, 2017",814167,7037,452,4.7585793,11
uquOf44BRRw,Joe Rogan on BJ Penn vs Yair Rodriguez,133579,1186,38,4.8758168,24
RiS4v4hMnmU,"Best of the Week - January 8, 2017 - Joe Rogan Experience",87833,456,41,4.6700201,231
aZ3IVET8b_M,Joe Rogan Experience #899 - Bryan Callen,829518,7013,992,4.5043097,-1
jhpD0Q-VNQg,Joe Rogan on Meryl Streep's MMA Comments,188585,3414,95,4.8917069,-1
FqqSrA4NM0g,Floyd Mayweather Is Training Soulja Boy To Fight Chris Brown,265230,1992,47,4.9077978,-1
rlaNNbBXzAM,Joe Rogan Experience #898 - Bas Rutten & Mauro Ranallo,1063044,10560,453,4.8354673,-1
EyPYLhAjh5Q,Joe Rogan Experience #896 - CES Review with Young Jamie,855271,10701,274,4.9001365,-1
nZJwvRcaBaI,Joe Rogan Experience #897 - Hunter Maats,684806,7549,977,4.5416374,181
kXohaNL8qVY,Joe Rogan on the Possibility of Ronda Rousey Retiring,87163,832,17,4.9199057,23
lCDtfzWLNtA,Joe Rogan on Future Matches for Amanda Nunes & Women's Bantamweight Division,61479,692,20,4.8876405,266
4DTRsS4SnVk,Fanny Packs & Shitting Your Pants,174002,2803,55,4.9230232,57
PODN4osc_2c,Joe Rogan on Cris Cyborg Failing Drug Test,122564,1312,40,4.8816566,-1
tSPUJlkWZYI,"""Striking Coaches Giving Grapplers False Confidence"" (from Joe Rogan Experience #893)",2231481,20516,605,4.8854222,-1
JiWAtMEXQP8,"Best of the Week - January 1, 2017 - Joe Rogan Experience",79577,884,17,4.9245281,158
HQ0Q-Wlo7IA,Tom Segura Shaves Bert Kreischer's Beard,678113,6882,134,4.9236031,33
zRvTjDZJs6A,The #WhoIsFat Weigh-ins - Tom vs. Bert,1931865,20669,360,4.9315233,-1
5r-vP3N2uAg,Joe Rogan Experience #895 - #WhoIsFat Weigh-in - Day 2,1284890,13052,489,4.8555498,-1
kZpVvVlmbfw,Joe Rogan on Possibility of Interim 155-pound Championship,95854,710,25,4.8639455,-1
lDZY2-pIzYw,Joe Rogan on Ronda Rousey Being TKO'd by Amanda Nunes,1904951,15572,589,4.8542171,-1
B_dVBa8S6tc,Joe Rogan on Cody Garbrandt vs  Dominick Cruz,94329,1141,22,4.9243336,-1
f3SZQADGqfQ,Joe Rogan on Possible Tyron Woodley vs. Michael Bisping Fight,71305,781,23,4.885572,-1
U6r3sbA9XH8,Joey Diaz on Conor McGregor vs. Tyron Woodley & The UFC,1249261,17468,362,4.9187884,-1
gw_jzesLHVw,Joe Rogan Experience #894 - #WhoIsFat Weigh-in - Day 1,1112993,11682,466,4.846559,-1
l5rwIv41ACM,Joe Rogan Experience #893 - Fight Recap,2807702,25802,1047,4.8440166,10
9h66SuO8nNk,"Best of the Week - December 25, 2016 - Joe Rogan Experience",123440,618,25,4.8444791,2
NKsBZ52rOok,Joe Rogan Experience - 2016 Year in Review,542097,5118,191,4.8560934,-1
DZDx1Hdq0TE,"Best of the Week - December 18, 2016 - Joe Rogan Experience",68901,740,19,4.899868,-1
80JBVhViBds,Joe Rogan on Bernard Hopkins' Last Fight,86570,632,33,4.8015037,64
b_gAJduTYF8,"Joe Rogan on MTV's ""New Years Resolution for White Guys"" Video",750826,16403,392,4.9066391,96
VUXwEiFodms,Joe Rogan Experience #892 - Greg Fitzsimmons,567364,5347,563,4.6189508,27
M-qSKa6kH5k,Joe Rogan on Cain Velasquez Being Pulled From UFC 207,142605,1041,42,4.8448753,-1
XUAC47VTqQg,Joe Rogan on Ronda Rousey vs Amanda Nunes - UFC 207,221055,1470,66,4.828125,-1
g5AKVbx2M38,Joe Rogan Experience #891 - Zach Leary,328055,3047,871,4.1107707,185
AKp5ea8h-Jw,Joe Rogan Experience #890 - Fight Breakdown,906066,7715,396,4.8047094,-1
lA0atLQJ5Aw,Joe Rogan Experience #889 - Brian Redban,518688,4433,416,4.6568365,-1
qmSgl4mwZ4Q,"James Hetfield on Playing to 500,000 People",2549551,47910,626,4.9484096,261
9wWnpCSYnIU,James Hetfield Reflects on Napster (from Joe Rogan Experience #887),1412751,13166,1304,4.6395302,119
MuOkgCkob6E,James Hetfield Discusses Getting Sober (from Joe Rogan Experience #887),1538108,16816,396,4.9079714,-1
tka857PmVXg,Joe Rogan Experience #888 - Ron White,2749599,22264,1441,4.7568445,-1
CrFdI8U9Ri4,James Hetfield on Raising Bees (from Joe Rogan Experience #887),65761,1134,29,4.9002581,-1
anDhvDOW8RE,Joe Rogan on Fighters Performing Under Pressure,68585,582,19,4.8735442,117
ofGRgUNljGQ,"""Just Glassin"" with Tom Segura",1761021,14956,562,4.8551359,169
najP3vESrp4,"Best of the Week - December 11, 2016 - Joe Rogan Experience",115807,632,33,4.8015037,111
5O6QPTawR14,Joe Rogan Experience #887 - James Hetfield,3603831,56907,1511,4.8965387,-1
3-SGqRToXYE,"Jordan Peterson Explains ""Class Based Guilt""",1139998,22588,909,4.8452568,-1
vzIGGKJCdJI,"Jordan Peterson on ""The Truth""",1229383,26291,757,4.888051,-1
ACokM8ybgnw,Joe Rogan Experience #886 - Hank Shaw,269678,1884,185,4.6423392,-1
U6RoBrNUsRo,Tom Papa on the Burden of Responsibility,43802,491,32,4.7552581,14
vEv-vSu78IY,Joe Rogan Experience #885 - Tom Segura,1730637,11298,856,4.7182822,-1
zUGP-AYXeGA,Kevin Smith on Dolly Parton & Death (from Joe Rogan Experience #883),172508,1634,48,4.88585,-1
EtuYvSXbhaM,"Joey Diaz - ""Laurie Jack"" (from Joe Rogan Experience #884)",1333766,19156,326,4.9330664,-1
frb0m6FOsL4,"Best of the Week - December 4, 2016 - Joe Rogan Experience",110901,697,25,4.861496,-1
RUNNavAIZJg,Joe Rogan Experience #884 - Joey Diaz,3832736,30398,2035,4.7490211,-1
FCL9n8mMqJw,Joe Rogan Experience #883 - Kevin Smith,2333525,25614,1492,4.7798271,-1
ChAl0c5ipiY,Joe Rogan Experience #882 - Tom Papa,330443,2796,255,4.6656833,146
QibyvFwkVC4,"Best of the Week - November 27, 2016 - Joe Rogan Experience",73227,834,36,4.8344827,6
AJEsIBxxfdY,"Joe Rogan Experience - Fight Companion - December 3, 2016",1419606,9399,885,4.655776,-1
mvNP6blyg4E,Joe Rogan Experience #881 - Lee Camp,368388,4082,628,4.4666667,16
EzSE47_Ddy0,Jon Jones on 1-Year Suspension (from Joe Rogan Experience #880),56998,476,185,3.8804841,-1
rCrdj40N5_o,Jon Jones Details Hit & Run Incident (from Joe Rogan Experience #880),104751,1187,427,3.9417596,-1
9eEf9Kn-Nyg,"Jon Jones - ""I would party one week before every fight...""",1236023,13240,468,4.8634372,-1
cBSwJnZpUI8,Joe Rogan Experience #880 - Jon Jones,4120257,42172,3237,4.7148581,-1
88KJ5rgCNmk,Jordan Peterson on Women's Studies (from Joe Rogan Experience #877),1042528,21699,971,4.8286724,-1
9KjHdnNdcjI,Joe Rogan Experience #879 - Steven Rinella,921837,7905,546,4.741569,-1
RoGdMpdZXzs,Jordan Peterson Explains Self-Authoring (from Joe Rogan Experience #877),371807,7696,111,4.9431281,-1
psEcI7s2MRA,Jordan Peterson on Unearned Moral Superiority (from Joe Rogan Experience #877),1048943,25001,673,4.8951468,-1
e0yowztOGI4,Shannon Briggs on Getting a Title Shot (from Joe Rogan Experience #875),58282,833,19,4.9107981,17
2xplJOx3Vjw,Joe Rogan Experience #878 - Aubrey Marcus,568974,5079,580,4.5900335,157
MhJfNsOustk,Shannon Briggs on building his Instagram following (from Joe Rogan Experience #875),14845,244,9,4.8577075,30
yNyViE_8riM,Shannon Briggs on David Haye (from Joe Rogan Experience #875),44949,593,34,4.7830939,206
04wyGK6k6HE,Joe Rogan Experience #877 - Jordan Peterson,12734137,176148,9594,4.7933908,12
9gdmF80M574,"Best of the Week - November 20, 2016 - Joe Rogan Experience",121512,778,28,4.861042,4
Q-9J5-KCHCU,Joe Rogan Experience #876 - Chris Bell,422013,4210,308,4.727313,-1
iNxq97ictVw,Joe Rogan Experience #875 - Shannon Briggs,909963,16342,397,4.9051318,-1
JK1eUSvxJSQ,Scott Adams on The Persuasive Ways of Donald Trump (from Joe Rogan Experience #874),2196868,19888,1279,4.7583032,21
X_yq-4remO0,Steven Kotler on Lyme Disease & The Flow State,682317,6541,258,4.8482132,-1
haKyVcN0Zrg,"Best of the Week - November 13, 2016 - Joe Rogan Experience",94896,862,31,4.8611422,-1
NJCJpmUAy0s,Joe Rogan Experience #874 - Scott Adams,758503,9083,560,4.7677073,-1
KNobzrnSRMc,Joe Rogan Experience #873 - Steven Kotler,451076,4479,255,4.7845373,-1
0H5LCLljJho,Joe Rogan Experience #872 - Graham Hancock & Randall Carlson,9003001,65906,6685,4.6316347,-1
P4DKRkbWFEQ,Reaction to Donald Trump Winning Election (from Joe Rogan Experience #870),2449232,20758,2129,4.6279111,-1
UHAwm2VGXE4,Joe Rogan on the Return of Ronda Rousey Vs. Amanda Nunes,230683,1075,84,4.7100949,-1
1YXYwVP-qvA,Joe Rogan on Conor McGregor Becoming 2-Division Champ at UFC 205,1758161,14889,370,4.903008,-1
xzrqw7MewVU,Joe Rogan on Jon Jones 1-Year Suspension & Light Heavyweight Division,62825,520,12,4.9097743,-1
BBLt67Va21Y,Joe Rogan Experience #871 - Brendan Schaub,1162401,9783,619,4.7619691,-1
6PrQCEAKYQ4,"Best of the Week - November 6, 2016 - Joe Rogan Experience",132923,969,32,4.872128,-1
lwn8gv_rWWk,Joe Rogan Experience #870 - Bert Kreischer,1285249,8566,777,4.6673446,3
p3kdmOQlqfQ,Joe Rogan Experience - End Of The World (from The Comedy Store),2839971,28123,1789,4.7607651,-1
ntPmBBwGwZ0,Joe Rogan on Weight Cutting & Adding Divisions in UFC,51324,384,20,4.80198,-1
EIFZV89Zhp8,Joe Rogan Experience #869 - Dave Rubin,713394,8885,565,4.7608466,41
K4AhMlH80HA,Joe Rogan & Joey Diaz on Floyd Mayweather & Athletic Commissions,431589,3335,137,4.8421659,-1
-95-KKZqX1k,Joey Diaz on Pete Rose & Gambling,52275,419,15,4.8617511,-1
THEJ8jrxcDg,Joe Rogan on Possibility of Shane Carwin vs. Fedor Fight,31780,263,9,4.8676472,-1
Nh9890JMuG4,Joe Rogan Experience #868 - John Dudley (Audio Only),128090,542,220,3.8451443,-1
l1DXJ3uDVkQ,Joe Rogan Experience #867 - Joey Diaz,4230845,26011,2242,4.6825824,-1
qkPK9ylUcl0,Wim Hof Plans to Climb Mount Kilimanjaro Barefoot,25026,253,26,4.6272402,-1
FBIVQGX1DCU,Wim Hof Discusses the Benefits of His Breathing Technique,349471,7174,114,4.9374313,-1
iOi2BgMErqM,"Best of the Week - October 23, 2016 - Joe Rogan Experience",133130,603,28,4.822504,-1
cEyazY5eALY,Kevin Ross & Gaston Bolanos Breakdown of Muay Thai in MMA,199429,2032,169,4.6928668,-1
1OppNik5nSM,Joe Rogan Experience #866 - Christine Hassler,396811,3316,1066,4.0269284,-1
H2NtdOKn630,Joe Rogan Experience #865 - Wim Hof,989994,14490,535,4.8575706,-1
ANigdGqsAlE,Joe Rogan Experience #864 - Kevin Ross & Gaston Bolanos,276786,2610,200,4.7153025,-1
5MtVF2Lf63w,"Joe Rogan & Yves Edwards on Gameplans, Dominic Cruz, TJ Dillashaw",51860,505,21,4.8403044,-1
Ah7BaXEp4yw,"Joe Rogan on Conor McGregor, Lightweight Division & Khabib",174047,1190,50,4.8387098,-1
UajO69gNMCo,"Best of the Week - October 16, 2016 - Joe Rogan Experience",83395,656,28,4.8362575,-1
YOzR2Z91NU8,"Joe Rogan Experience - Fight Companion - October 21, 2016",450619,3646,205,4.7870684,-1
sh8xuequtdo,Joe Rogan Experience #863 - Duncan Trussell,2325760,20858,1494,4.7326412,-1
knWCsonQVG4,"Paleontologist Trevor Valle Debunks ""Dinosaurs Never Existed"" Conspiracy",11504204,156941,11398,4.7291656,-1
w0tG7a2nn8A,Joe Rogan Experience #862 - Trevor Valle,1980604,24175,2140,4.6747103,169
LSILESmMWm4,Joe Rogan Experience #861 - Bryan Callen,544574,4522,543,4.5711746,-1
WRADEtBzQFc,Jesse Ventura Discusses Chris Kyle & Lawsuit (from Joe Rogan Experience #858),1105988,12796,1029,4.7022786,-1
Rn20VIz7kJk,Dan Bilzerian Had 2 Heart Attacks (from Joe Rogan Experience #857),217910,1949,766,3.871455,-1
o-dskj5QGS0,"Best of the Week - October 9, 2016 - Joe Rogan Experience",95849,773,27,4.8649998,-1
bGQxsgvOtqw,Joe Rogan Experience #860 - Russell Peters,943135,7136,524,4.7263708,-1
4YxQVPES1fw,Joe Rogan Experience #859 - Brian Redban,449815,3299,358,4.6084223,11
d2P1L_7uHrY,Joe Rogan Experience #858 - Jesse Ventura,6027305,62577,4874,4.7109604,-1
RX5Iw-XsWu4,Joe Rogan Experience  #857 - Dan Bilzerian,19383223,169281,16943,4.6360726,-1
09XK9j7qeh4,Joe Rogan on Conor McGregor vs. Eddie Alvarez & UFC 205,464399,3142,104,4.8718424,-1
86aXNi__oqE,Tom Segura on Touring With Joey Diaz (from Joe Rogan Experience #855),1460143,12533,339,4.8946552,-1
k8Vubm3hprY,Origins of DJ Dad Mouth & #Bertisfat with Tom Segura,260819,2009,63,4.8783784,4
h8LIv2plFao,"Best of the Week - October 2, 2016 - Joe Rogan Experience",49942,453,19,4.8389831,-1
QLAUYeCl5Pg,"Joe Rogan Experience  - Fight Companion - October 8, 2016",991281,8711,496,4.7845116,-1
4lqySrFOafQ,Cysts with Tom Segura and Christina Pazsitzky (from Joe Rogan Experience #855),30952,251,22,4.6776557,-1
vbT2sQ1GmgY,Gender Pronouns with Tom Segura & Christina Pazsitzky,4535560,42820,2616,4.7696981,130
BGs9yFwmxf0,Louie Simmons on the Different Styles of Weight Lighting,54921,720,33,4.8247013,-1
xSloA0Sksjo,"Louie Simmons on Training - ""Strength is measured in time...""",37978,398,51,4.5456572,-1
4Qv6m0TXZpQ,"Louie Simmons on Steroids and PEDs - ""Drugs don't make you strong...""",466562,4281,882,4.3166761,-1
tbPwXCWc0B0,Shane Mauss Discusses Breaking His Feet & Using Kratom,214905,1883,155,4.6957803,-1
sywnldE9YIA,Joe Rogan Experience #856 - Tony Hinchcliffe & Young Jamie,468087,4547,287,4.7625155,-1
riYY_tWgcIY,Joe Rogan Experience #855 - Tom Segura & Christina Pazsitzky,2161985,15652,1096,4.7382374,-1
_tkK7w_7flM,"Best of the Week - September 25, 2016 - Joe Rogan Experience",105774,508,46,4.66787,-1
U_qkB5905FU,Joe Rogan Experience #854 - Louie Simmons,975819,11859,655,4.7906346,-1
Xcq9BhnNa7w,Joe Rogan Experience #853 - Adam Greentree,660303,5967,461,4.71313,-1
bGu7MLp574A,Joe Rogan Experience #852 - John Anthony West,4719667,38754,3883,4.6357155,8
JBSzuTvd7Kk,Joe Rogan Experience #851 - Shane Mauss,343964,3148,272,4.6818714,-1
7TwCTYVPWO4,George Perez on Doing Stand-Up in Prison (from Joe Rogan Experience #850),52395,726,12,4.9349594,-1
jEnHzCSTcgM,James Kingston on Climbing the Eiffel Tower,91719,1481,54,4.8592834,-1
7j00MvAue_M,"Best of the Week - September 18, 2016 - Joe Rogan Experience",96570,717,26,4.8600268,2
Wnb6jXg0VB4,Joe Rogan Experience #850 - George Perez,667711,7500,282,4.8550501,39
19bAXOQ-BEA,Joe Rogan Experience #849 - James Kingston,426601,5520,245,4.8300085,10
oxGQ-1WOZhk,Joe Rogan Experience #848 - Bryan Callen,574123,4812,475,4.6406279,-1
juTQPWVXKFk,"Joe Rogan and Michael Shermer on ""Flat Earthers""",740603,6148,1642,4.156868,-1
cqsB4Jbt3m4,Joe Rogan on Not Wanting to Interview Fighters After KO,73624,858,21,4.9044371,-1
w3Blgwik2_0,"Best of the Week - September 11, 2016 - Joe Rogan Experience",76174,666,32,4.8166189,-1
_d3fmShgl4I,"Joe Rogan Experience - Fight Companion - September 17, 2016",733809,5338,308,4.7817926,-1
VgNq12jnj1s,Joe Rogan Experience #847 - Dan Carlin,1240034,11015,748,4.7456431,-1
V-hYHqnyhvI,Joe Rogan Experience #846 - Michael Shermer,1485243,8318,1059,4.5482564,-1
H6EMwhXM8eM,Stipe Miocic vs Alistair Overeem - UFC 203 Recap (from Joe Rogan Experience #845),161357,1364,20,4.9421964,-1
HKQqouvf1Wk,Fabricio Werdum vs  Travis Browne - UFC 203 Recap (from Joe Rogan Experience #845),198650,1407,39,4.8921161,18
vAm2Br6QUKU,TJ Dillashaw Wants a Re-match with Dominick Cruz,61416,520,56,4.6111112,-1
c7cHV_35F6E,"Joe Rogan Experience #845 - TJ Dillashaw, Duane Ludwig & Bas Rutten",1559121,8855,731,4.694972,-1
OVbiD3GT9bs,"Best of the Week - September 4, 2016 - Joe Rogan Experience",133670,676,61,4.6689281,-1
F-pgrCuAalw,Best of the Fight Companion - Joe Rogan Experience - Vol. 2,554244,5647,195,4.8664842,13
1BUL78hbkLA,Negative Health Consequences of a Vegan Diet,3559272,48582,16085,4.0050569,-1
6FtO15N0iho,"Joe Rogan & Tony Hinchcliffe on Ann Coulter at ""The Roast of Rob Lowe""",1690576,10833,3656,3.9906826,-1
1sOxtBiBpE4,Joe Rogan Experience #844 - Andreas Antonopoulos,716791,10081,437,4.8338089,46
OyYtCwMct9M,Joe Rogan Discusses Kratom,684314,8771,241,4.8930316,-1
gRkeaH1WmnE,Joe Rogan Experience #843 - Tony Hinchcliffe,596628,4455,537,4.5697117,95
v_2vNj8pshY,Joe Rogan Experience #842 - Chris Kresser,493421,6233,677,4.6081042,-1
wakKyPKdBo4,"Best of the Week - August 28, 2016 - Joe Rogan Experience",86064,670,30,4.8285713,-1
ydNwvC8IrKg,"Donald ""Cowboy"" Cerrone on Fighting at 170 (from Joe Rogan Experience #840)",105869,1385,42,4.8822703,-1
AHGWAsSOstw,"Joe Rogan Experience - Fight Companion - September 3, 2016",717879,5139,366,4.7340598,-1
XUXtHzOFOqE,Joe Rogan Experience #841 - Greg Fitzsimmons,413641,3164,402,4.5490746,-1
dIFjasurnb0,Joe Rogan Experience #840 - Donald Cerrone,1869174,16492,869,4.7997813,-1
-elDJUd6Tqw,Joe Rogan Experience #839 - Tom Papa,324044,2869,259,4.668798,22
0CwrLaMgxqY,"Best of the Week - August 21, 2016 - Joe Rogan Experience",100713,819,29,4.8632073,53
2gakDsVOEf0,"Joe Rogan Experience - Fight Companion - August 27, 2016",532763,5128,237,4.8232989,-1
RyTydkVb5k0,"Joe Rogan Recaps Anthony ""Rumble"" Johnson & Donald ""Cowboy"" Cerrone Fights From UFC 202",211596,1721,55,4.8761263,-1
CF1YHEYU9ck,Joe Rogan Recaps UFC 202 - Conor McGregor vs. Nate Diaz II,648120,4461,240,4.7957883,-1
ZxcUCoI2gxA,Hannibal Buress Commentary On Joe Rogan On EA UFC 2,480615,6759,102,4.9405336,-1
qrdttfch9Q0,Joe Rogan Experience #838 - Josh Zepps,310711,2144,238,4.6003361,7
TjBgeuTvnnk,Joe Rogan Experience #837 - Gad Saad,410908,4981,307,4.767776,-1
K0rPG8AkpDI,Joe Rogan Experience #836 - Hannibal Buress,1230429,10870,712,4.7541013,9
uXyS-74sRTE,Joe Rogan Experience #835 - Louis Theroux,7314856,44900,3827,4.6858416,-1
V7xrmadtPfQ,Redban Predicts Jon Jones Boner Pills Use (from Joe Rogan Experience #823),163334,2636,26,4.9609318,-1
z22axzm3ias,Joe Rogan Experience #834 - Dan Doty,184423,1146,498,3.7883213,131
